,LSOA11CD,name,total,geometry,id,lon,lat
226,E01000231,Barnet 013D,1987,POINT (-0.258388945550431 51.6244645107964),226,-0.258388945550431,51.6244645107964
227,E01000232,Barnet 013E,1983,POINT (-0.2607984837073724 51.61950981134704),227,-0.2607984837073724,51.61950981134704
228,E01000233,Barnet 013F,1905,POINT (-0.2608262064339832 51.614483650081546),228,-0.26082620643398324,51.614483650081546
229,E01000234,Barnet 021D,1886,POINT (-0.2550419914746214 51.61560552279883),229,-0.25504199147462137,51.61560552279883
230,E01000235,Barnet 021E,1939,POINT (-0.2520175519890262 51.610641008812856),230,-0.25201755198902615,51.610641008812856
231,E01000236,Barnet 034A,2096,POINT (-0.2132490091146655 51.58468340628637),231,-0.21324900911466554,51.58468340628637
232,E01000237,Barnet 032A,2233,POINT (-0.2249093917611572 51.585532285594404),232,-0.22490939176115718,51.585532285594404
233,E01000238,Barnet 034B,2085,POINT (-0.2126036387446308 51.588558385377326),233,-0.21260363874463079,51.588558385377326
234,E01000239,Barnet 031A,2079,POINT (-0.2341608480059921 51.59140258633854),234,-0.2341608480059921,51.59140258633854
235,E01000240,Barnet 031B,1754,POINT (-0.2308580938778249 51.598090262302556),235,-0.23085809387782488,51.598090262302556
236,E01000241,Barnet 031C,1789,POINT (-0.2251755795163554 51.5946153654011),236,-0.22517557951635536,51.5946153654011
237,E01000242,Barnet 032B,1662,POINT (-0.2167236355793885 51.59259085349742),237,-0.21672363557938853,51.59259085349742
238,E01000243,Barnet 032C,2070,POINT (-0.2210748157643352 51.59048633035564),238,-0.2210748157643352,51.59048633035564
239,E01000244,Barnet 032D,1639,POINT (-0.2280343288950327 51.59102900605648),239,-0.22803432889503267,51.59102900605648
240,E01000245,Barnet 032E,2206,POINT (-0.2217427160738634 51.586998294770105),240,-0.22174271607386337,51.586998294770105
241,E01000246,Barnet 002B,1527,POINT (-0.1856521473387236 51.656992533522704),241,-0.18565214733872365,51.656992533522704
242,E01000247,Barnet 002C,1747,POINT (-0.1802330414355315 51.654580817928775),242,-0.18023304143553148,51.654580817928775
243,E01000248,Barnet 001A,1767,POINT (-0.2077430628681569 51.65464970035835),243,-0.2077430628681569,51.65464970035835
244,E01000249,Barnet 001B,1512,POINT (-0.2145849477732973 51.65745805010934),244,-0.21458494777329734,51.65745805010934
245,E01000250,Barnet 001C,2793,POINT (-0.1968013193189608 51.65475352394658),245,-0.19680131931896078,51.65475352394658
246,E01000251,Barnet 002D,2123,POINT (-0.1789034782955937 51.650496075606654),246,-0.1789034782955937,51.650496075606654
247,E01000252,Barnet 002E,1694,POINT (-0.1857895802601263 51.64975883692146),247,-0.18578958026012626,51.64975883692146
248,E01000253,Barnet 007B,1735,POINT (-0.2372197435444864 51.650432716073695),248,-0.23721974354448644,51.650432716073695
249,E01000254,Barnet 001D,1625,POINT (-0.1984059967882013 51.66344774993268),249,-0.19840599678820126,51.66344774993268
250,E01000255,Barnet 017A,1473,POINT (-0.2246151488361682 51.615969958301086),250,-0.22461514883616815,51.615969958301086
251,E01000256,Barnet 016A,1878,POINT (-0.2354910710191767 51.60992909942998),251,-0.23549107101917674,51.60992909942998
252,E01000257,Barnet 017B,1990,POINT (-0.2070999987887627 51.60865084467945),252,-0.20709999878876267,51.60865084467945
253,E01000258,Barnet 016B,1915,POINT (-0.2399486866266767 51.615111404584354),253,-0.2399486866266767,51.615111404584354
254,E01000259,Barnet 025D,2785,POINT (-0.2177375057693916 51.603714409972405),254,-0.21773750576939158,51.603714409972405
255,E01000260,Barnet 025E,2249,POINT (-0.2333565947928895 51.604453336209154),255,-0.2333565947928895,51.604453336209154
256,E01000261,Barnet 017C,1749,POINT (-0.2350237211581202 51.623256923607805),256,-0.23502372115812023,51.623256923607805
257,E01000262,Barnet 017D,3286,POINT (-0.2085950034390945 51.61724536025958),257,-0.20859500343909454,51.61724536025958
258,E01000263,Barnet 016C,1580,POINT (-0.2473494404464084 51.62070647957611),258,-0.24734944044640841,51.62070647957611
259,E01000264,Barnet 016D,1830,POINT (-0.2503901320970389 51.61828449868589),259,-0.25039013209703886,51.61828449868589
260,E01000265,Barnet 011A,2134,POINT (-0.1578821793665999 51.624203602217676),260,-0.15788217936659987,51.624203602217676
261,E01000266,Barnet 011B,1452,POINT (-0.1666996981545715 51.62303473812218),261,-0.1666996981545715,51.62303473812218
262,E01000267,Barnet 005A,1597,POINT (-0.1726348419629807 51.64122991348719),262,-0.17263484196298068,51.64122991348719
263,E01000268,Barnet 005B,2303,POINT (-0.1806217201183131 51.64716539634614),263,-0.18062172011831307,51.64716539634614
264,E01000269,Barnet 005C,1437,POINT (-0.1833209026509451 51.64359108566549),264,-0.18332090265094506,51.64359108566549
265,E01000270,Barnet 005D,1502,POINT (-0.175185940089542 51.64533249290624),265,-0.17518594008954197,51.64533249290624
266,E01000271,Barnet 008A,1582,POINT (-0.1769067986782683 51.638920534765774),266,-0.1769067986782683,51.638920534765774
267,E01000272,Barnet 008B,1458,POINT (-0.1669618640955516 51.63407259408839),267,-0.16696186409555155,51.63407259408839
268,E01000273,Barnet 008C,1650,POINT (-0.1705315748255842 51.63186423101331),268,-0.17053157482558423,51.63186423101331
269,E01000274,Barnet 011C,2023,POINT (-0.1607267202732212 51.627699084074756),269,-0.1607267202732212,51.627699084074756
270,E01000275,Barnet 012A,1748,POINT (-0.1866289547444795 51.62075335638727),270,-0.1866289547444795,51.62075335638727
271,E01000276,Barnet 020A,1582,POINT (-0.1951720298471716 51.62045374049773),271,-0.19517202984717158,51.62045374049773
272,E01000277,Barnet 012B,2155,POINT (-0.1831912365586379 51.618193111551136),272,-0.1831912365586379,51.618193111551136
273,E01000278,Barnet 020B,1667,POINT (-0.1945177429428083 51.614080329413945),273,-0.19451774294280832,51.614080329413945
274,E01000279,Barnet 007C,1440,POINT (-0.2122944971040657 51.632591771703076),274,-0.21229449710406567,51.632591771703076
275,E01000280,Barnet 007D,1311,POINT (-0.1872421874335434 51.63372590927184),275,-0.18724218743354337,51.63372590927184
276,E01000281,Barnet 008D,1607,POINT (-0.1727513707612543 51.628376998963574),276,-0.17275137076125427,51.628376998963574
277,E01000282,Barnet 008E,1834,POINT (-0.1806374507629561 51.63032845006389),277,-0.18063745076295606,51.63032845006389
278,E01000283,Barnet 012C,1463,POINT (-0.1892582308284533 51.624782758894604),278,-0.18925823082845333,51.624782758894604
279,E01000284,Barnet 012D,1804,POINT (-0.1782719023960662 51.623983821391334),279,-0.17827190239606616,51.623983821391334
280,E01000285,Barnet 004A,1387,POINT (-0.2101074495891458 51.64590141040254),280,-0.21010744958914582,51.64590141040254
281,E01000286,Barnet 007E,1723,POINT (-0.2183508578836583 51.648178229126565),281,-0.21835085788365827,51.648178229126565
282,E01000287,Barnet 004B,1582,POINT (-0.2145345096200571 51.644052136414835),282,-0.2145345096200571,51.644052136414835
283,E01000288,Barnet 004C,1567,POINT (-0.1899935337303831 51.64409995554541),283,-0.1899935337303831,51.64409995554541
284,E01000289,Barnet 004D,1652,POINT (-0.1955138153399564 51.64418889401732),284,-0.1955138153399564,51.64418889401732
285,E01000290,Barnet 007F,1613,POINT (-0.2360143994350611 51.641325981852475),285,-0.23601439943506108,51.641325981852475
286,E01000291,Barnet 004E,1580,POINT (-0.2035365017608731 51.643552653315375),286,-0.20353650176087312,51.643552653315375
287,E01000292,Barnet 001E,1629,POINT (-0.2037344299180942 51.64940552989654),287,-0.20373442991809415,51.64940552989654
288,E01000293,Barnet 001F,1768,POINT (-0.1987641682871592 51.64902105580606),288,-0.19876416828715915,51.64902105580606
289,E01000294,Barnet 004F,1857,POINT (-0.210019018121734 51.6498898729049),289,-0.21001901812173396,51.6498898729049
290,E01000295,Barnet 023B,1769,POINT (-0.1883783017546313 51.60150137310508),290,-0.1883783017546313,51.60150137310508
291,E01000296,Barnet 023C,1859,POINT (-0.1932216328767423 51.60441528471781),291,-0.1932216328767423,51.60441528471781
292,E01000297,Barnet 027D,1554,POINT (-0.18224024032424 51.59895188116463),292,-0.18224024032424005,51.59895188116463
293,E01000298,Barnet 023D,2007,POINT (-0.1853153918074277 51.604333974940566),293,-0.18531539180742773,51.604333974940566
294,E01000299,Barnet 019A,2283,POINT (-0.1782904788403246 51.61392977533458),294,-0.17829047884032462,51.61392977533458
295,E01000300,Barnet 019B,1763,POINT (-0.1835867242099821 51.6144542641474),295,-0.1835867242099821,51.6144542641474
296,E01000301,Barnet 020C,1628,POINT (-0.1883754922529481 51.61117373076657),296,-0.18837549225294806,51.61117373076657
297,E01000302,Barnet 019C,2060,POINT (-0.1829522369159537 51.6107385392503),297,-0.18295223691595372,51.6107385392503
298,E01000303,Barnet 020D,1778,POINT (-0.1932591954421454 51.60851887528003),298,-0.19325919544214543,51.60851887528003
299,E01000304,Barnet 020E,1669,POINT (-0.1978983177639188 51.606191004357385),299,-0.19789831776391875,51.606191004357385
300,E01000305,Barnet 036B,1686,POINT (-0.2422201218420199 51.57355611342697),300,-0.2422201218420199,51.57355611342697
301,E01000306,Barnet 036C,1695,POINT (-0.2356272329936723 51.57853040916985),301,-0.2356272329936723,51.57853040916985
302,E01000307,Barnet 039D,1731,POINT (-0.2269962851326429 51.5754244119265),302,-0.22699628513264286,51.5754244119265
303,E01000308,Barnet 036D,2180,POINT (-0.2482270846943096 51.5778087131219),303,-0.2482270846943096,51.5778087131219
304,E01000309,Barnet 031D,2033,POINT (-0.2352997715598156 51.584844144296284),304,-0.23529977155981563,51.584844144296284
305,E01000310,Barnet 034C,2240,POINT (-0.2244346019717024 51.579375360909296),305,-0.22443460197170237,51.579375360909296
306,E01000311,Barnet 034D,1903,POINT (-0.2182301711327928 51.581422162723825),306,-0.21823017113279275,51.581422162723825
307,E01000312,Barnet 036E,1816,POINT (-0.2505842817864085 51.58207468944657),307,-0.25058428178640846,51.58207468944657
308,E01000313,Barnet 036F,2285,POINT (-0.2395747356094557 51.58056570995375),308,-0.23957473560945572,51.58056570995375
309,E01000314,Barnet 032F,2131,POINT (-0.2301011657029092 51.581405073838496),309,-0.23010116570290925,51.581405073838496
310,E01000315,Barnet 022F,1744,POINT (-0.1652217622226211 51.6075867699225),310,-0.16522176222262114,51.6075867699225
311,E01000316,Barnet 027E,2528,POINT (-0.1749351813609158 51.60476461256323),311,-0.17493518136091585,51.60476461256323
312,E01000317,Barnet 019D,1821,POINT (-0.1802736480418499 51.60814268454538),312,-0.18027364804184992,51.60814268454538
313,E01000318,Barnet 019E,1896,POINT (-0.1718348427962192 51.61019482883547),313,-0.17183484279621924,51.61019482883547
314,E01000319,Barnet 027F,1577,POINT (-0.1793264161343172 51.60258819062667),314,-0.1793264161343172,51.60258819062667
315,E01000320,Barnet 011D,1910,POINT (-0.1718281269909712 51.61962063670914),315,-0.17182812699097122,51.61962063670914
316,E01000321,Barnet 012E,1903,POINT (-0.1776106234647062 51.62007060522559),316,-0.17761062346470619,51.62007060522559
317,E01000322,Barnet 011E,1864,POINT (-0.1706542118598629 51.61662277059873),317,-0.1706542118598629,51.61662277059873
318,E01000323,Barnet 019F,2483,POINT (-0.1739644857350602 51.61410207948818),318,-0.17396448573506018,51.61410207948818
319,E01000324,Barnet 015F,1851,POINT (-0.1645919039119018 51.613783912327555),319,-0.1645919039119018,51.613783912327555
320,E01000325,Bexley 014A,1643,POINT (0.1650264461516366 51.462083325448276),320,0.16502644615163659,51.462083325448276
321,E01000326,Bexley 014B,1360,POINT (0.1749614775401525 51.46295020566783),321,0.1749614775401525,51.46295020566783
322,E01000327,Bexley 017A,1654,POINT (0.1542278371751902 51.46262057532096),322,0.15422783717519023,51.46262057532096
323,E01000328,Bexley 017B,1478,POINT (0.1676572725079212 51.45751588938226),323,0.1676572725079212,51.45751588938226
324,E01000329,Bexley 017C,1649,POINT (0.1566242746537176 51.454717140196905),324,0.1566242746537176,51.454717140196905
325,E01000330,Bexley 017D,1622,POINT (0.1525956676845293 51.45899925064692),325,0.15259566768452928,51.45899925064692
326,E01000331,Bexley 017E,1749,POINT (0.1615040818755526 51.45016329312126),326,0.16150408187555262,51.45016329312126
327,E01000332,Bexley 005A,1595,POINT (0.1513574043467055 51.48568789610393),327,0.15135740434670547,51.48568789610393
328,E01000333,Bexley 003A,1922,POINT (0.1460615184861869 51.48227630974462),328,0.14606151848618687,51.48227630974462
329,E01000334,Bexley 006A,1666,POINT (0.1391631188703366 51.483286681469295),329,0.13916311887033664,51.483286681469295
330,E01000335,Bexley 003B,2740,POINT (0.1561783799389988 51.49844597602125),330,0.15617837993899883,51.49844597602125
331,E01000336,Bexley 003C,2135,POINT (0.1454879216912481 51.49070734919875),331,0.1454879216912481,51.49070734919875
332,E01000337,Bexley 003D,1786,POINT (0.1416671477617797 51.48819188375283),332,0.14166714776177974,51.48819188375283
333,E01000338,Bexley 003E,1998,POINT (0.147068782438915 51.48756359854991),333,0.14706878243891502,51.48756359854991
334,E01000339,Bexley 025A,1572,POINT (0.0853448050759052 51.438812213032385),334,0.08534480507590524,51.438812213032385
335,E01000340,Bexley 018A,1482,POINT (0.0895110873408069 51.4523691194189),335,0.08951108734080691,51.4523691194189
336,E01000341,Bexley 022A,1563,POINT (0.0944605998317265 51.44939928947364),336,0.09446059983172647,51.44939928947364
337,E01000342,Bexley 022B,1620,POINT (0.0905528935859735 51.44626411126916),337,0.0905528935859735,51.44626411126916
338,E01000343,Bexley 022C,1565,POINT (0.0988126860232271 51.447505771367126),338,0.09881268602322707,51.447505771367126
339,E01000344,Bexley 025B,1587,POINT (0.0874463762329151 51.44176673561028),339,0.08744637623291512,51.44176673561028
340,E01000345,Bexley 022D,1326,POINT (0.0941337214930519 51.44203344318057),340,0.09413372149305191,51.44203344318057
341,E01000346,Bexley 021A,1641,POINT (0.1109085189269283 51.44567997937296),341,0.11090851892692827,51.44567997937296
342,E01000347,Bexley 021B,1482,POINT (0.1059088570680818 51.44825116054621),342,0.10590885706808183,51.44825116054621
343,E01000348,Bexley 020A,1539,POINT (0.1255673060488828 51.4453426076554),343,0.12556730604888283,51.4453426076554
344,E01000349,Bexley 020B,1638,POINT (0.1341295750477934 51.44678282641981),344,0.13412957504779335,51.44678282641981
345,E01000350,Bexley 021C,1526,POINT (0.1042362004155159 51.44431481610325),345,0.10423620041551593,51.44431481610325
346,E01000351,Bexley 024A,1631,POINT (0.1164369588919995 51.4431642909599),346,0.11643695889199952,51.4431642909599
347,E01000352,Bexley 021D,1722,POINT (0.1156468800422767 51.44872630991046),347,0.11564688004227668,51.44872630991046
348,E01000353,Bexley 011A,1682,POINT (0.1436888287273944 51.46906283733492),348,0.14368882872739436,51.46906283733492
349,E01000354,Bexley 011B,1514,POINT (0.1347043497631172 51.47042001704733),349,0.13470434976311724,51.47042001704733
350,E01000355,Bexley 011C,1583,POINT (0.1527199140034418 51.4676491607058),350,0.15271991400344181,51.4676491607058
351,E01000356,Bexley 009A,1580,POINT (0.1317471896939543 51.46654855240596),351,0.1317471896939543,51.46654855240596
352,E01000357,Bexley 009B,1467,POINT (0.1267363102154144 51.46720511395934),352,0.12673631021541445,51.46720511395934
353,E01000358,Bexley 011D,1702,POINT (0.1401800770036397 51.46575010555762),353,0.14018007700363974,51.46575010555762
354,E01000359,Bexley 009C,1238,POINT (0.1306152557601853 51.47291182950466),354,0.13061525576018526,51.47291182950466
355,E01000360,Bexley 015A,1951,POINT (0.1387358830746182 51.45794716020706),355,0.13873588307461823,51.45794716020706
356,E01000361,Bexley 020C,1621,POINT (0.1310496049487562 51.45284230116559),356,0.13104960494875623,51.45284230116559
357,E01000362,Bexley 015B,1651,POINT (0.146098167871743 51.4542112088703),357,0.14609816787174304,51.4542112088703
358,E01000363,Bexley 020D,1580,POINT (0.1365625943453612 51.4514036329011),358,0.1365625943453612,51.4514036329011
359,E01000364,Bexley 023A,1687,POINT (0.1489833958511586 51.450022442408915),359,0.14898339585115863,51.450022442408915
360,E01000365,Bexley 015C,1836,POINT (0.145204289361775 51.46103524333846),360,0.14520428936177499,51.46103524333846
361,E01000366,Bexley 015D,1718,POINT (0.1354991893505912 51.46147702268411),361,0.13549918935059121,51.46147702268411
362,E01000367,Bexley 010A,2196,POINT (0.1767081667874606 51.472392460460284),362,0.17670816678746057,51.472392460460284
363,E01000368,Bexley 010B,1654,POINT (0.1751813140306447 51.468370461944225),363,0.17518131403064466,51.468370461944225
364,E01000369,Bexley 014C,1727,POINT (0.1677006814638989 51.470108027183244),364,0.16770068146389888,51.470108027183244
365,E01000370,Bexley 014D,1605,POINT (0.1615977644714092 51.46738775823238),365,0.1615977644714092,51.46738775823238
366,E01000371,Bexley 014E,1615,POINT (0.1704541074984788 51.46609477359085),366,0.17045410749847875,51.46609477359085
